Date,State,District,Pincode,Bio_age_5_17,Bio_age_17+
01-03-2025,Kerala,Thiruvananthapuram,695541,166,193
01-03-2025,Tamil Nadu,Dindigul,624211,63,148
01-03-2025,Maharashtra,Akola,444102,267,858
01-03-2025,Bihar,Madhubani,847236,462,480
01-03-2025,Madhya Pradesh,Khandwa,450114,166,103
01-03-2025,Madhya Pradesh,Morena,476111,1531,829
01-03-2025,Rajasthan,Sikar,332302,41,54
01-03-2025,Uttar Pradesh,Basti,272151,250,208
01-03-2025,Telangana,Suryapet,508201,31,65
01-03-2025,Karnataka,Chitradurga,577543,63,110
01-03-2025,Rajasthan,Barmer,344035,302,371
01-03-2025,Andhra Pradesh,Kurnool,518563,199,69
01-03-2025,Bihar,Samastipur,848505,380,741
01-03-2025,Madhya Pradesh,Indore,452003,336,294
01-03-2025,Rajasthan,Bundi,323803,147,276
01-03-2025,Haryana,Fatehabad,125106,257,525
01-03-2025,Maharashtra,Jalgaon,424107,70,129
01-03-2025,Tamil Nadu,Tiruppur,642112,98,73
01-03-2025,Uttarakhand,Rudraprayag,246171,153,267
01-03-2025,Madhya Pradesh,Jabalpur,483119,390,439
01-03-2025,Maharashtra,Mumbai City,400016,92,97
01-03-2025,Maharashtra,Solapur,413228,142,268
01-03-2025,Gujarat,Sabarkantha,383001,438,473
01-03-2025,Madhya Pradesh,Jabalpur,483113,288,269
01-03-2025,Jammu and Kashmir,Shupiyan,192303,693,1169
01-03-2025,Odisha,Malkangiri,764052,1334,742
01-03-2025,Punjab,Sangrur,148106,128,264
01-03-2025,Uttar Pradesh,Etah,207249,345,130
01-03-2025,Uttar Pradesh,Ambedkar Nagar,224234,52,61
01-03-2025,Andhra Pradesh,Krishna,521402,112,92
01-03-2025,Karnataka,Chamrajanagar,571127,54,118
01-03-2025,Rajasthan,Udaipur,313026,205,437
01-03-2025,West Bengal,Malda,732101,86,239
01-03-2025,Maharashtra,Raigarh,410101,261,244
01-03-2025,Madhya Pradesh,Hoshangabad,461668,172,243
01-03-2025,Kerala,Malappuram,676123,327,340
01-03-2025,Tamil Nadu,Ramanathapuram,623135,235,61
01-03-2025,Tripura,North Tripura,799281,70,153
01-03-2025,Uttar Pradesh,Allahabad,212301,766,365
01-03-2025,Bihar,Gopalganj,841427,360,504
01-03-2025,Kerala,Palakkad,678687,101,97
01-03-2025,West Bengal,Puruliya,723131,147,242
01-03-2025,Karnataka,Bangalore,560045,234,702
01-03-2025,Kerala,Ernakulam,682030,51,142
01-03-2025,Madhya Pradesh,Shivpuri,473662,236,336
01-03-2025,Bihar,Buxar,802125,153,305
01-03-2025,Andhra Pradesh,Guntur,522002,258,313
01-03-2025,Gujarat,Amreli,364530,59,77
01-03-2025,Odisha,Kalahandi,766029,293,594
01-03-2025,Chhattisgarh,Dakshin Bastar Dantewada,494449,82,216
01-03-2025,Maharashtra,Pune,410405,135,406
01-03-2025,Andhra Pradesh,West Godavari,534198,143,81
01-03-2025,Maharashtra,Sangli,415313,43,71
01-03-2025,Karnataka,Belgaum,591221,47,78
01-03-2025,Telangana,K.v. Rangareddy,500090,103,105
01-03-2025,Maharashtra,Ratnagiri,415703,61,152
01-03-2025,Andhra Pradesh,Kurnool,518467,366,76
01-03-2025,Rajasthan,Jhunjhunun,331027,121,356
01-03-2025,Uttar Pradesh,Hathras,204102,312,81
01-03-2025,Maharashtra,Bhandara,441803,167,256
01-03-2025,Rajasthan,Kota,326520,29,46
01-03-2025,Madhya Pradesh,Sidhi,486776,409,162
01-03-2025,Andhra Pradesh,East Godavari,533248,143,70
01-03-2025,Gujarat,Kheda,387370,116,126
01-03-2025,Telangana,Sangareddy,502257,27,26
01-03-2025,Odisha,Jajapur,755023,144,281
01-03-2025,Andhra Pradesh,East Godavari,533106,57,36
01-03-2025,West Bengal,Haora,711227,21,159
01-03-2025,Tamil Nadu,Tiruvannamalai,604601,307,141
01-03-2025,West Bengal,Paschim Bardhaman,713201,10,11
01-03-2025,Tamil Nadu,Tiruchirappalli,621312,128,92
01-03-2025,Telangana,Karimnagar,505122,120,213
01-03-2025,Chhattisgarh,Balod,491228,148,359
01-03-2025,Uttar Pradesh,Kushinagar,274406,364,312
01-03-2025,Delhi,South West Delhi,110022,206,329
01-03-2025,Bihar,Begusarai,851116,61,74
01-03-2025,Uttar Pradesh,Sant Ravidas Nagar,221314,245,97
01-03-2025,Tamil Nadu,Nagapattinam,609801,119,77
01-03-2025,Maharashtra,Mumbai Suburban,400054,52,58
01-03-2025,Tamil Nadu,Kanniyakumari,629154,16,31
01-03-2025,Puducherry,Puducherry,605501,24,32
01-03-2025,Odisha,Mayurbhanj,757022,94,172
01-03-2025,Andhra Pradesh,Warangal,506370,14,68
01-03-2025,Telangana,K.v. Rangareddy,500019,179,204
01-03-2025,Orissa,Puri,752016,16,61
01-03-2025,Andhra Pradesh,Annamayya,516101,20,35
01-03-2025,Telangana,Jangoan,506302,30,38
01-03-2025,Uttar Pradesh,Sambhal,202414,384,75
01-03-2025,West Bengal,Haora,711302,47,409
01-03-2025,Telangana,Karimnagar,505453,47,27
01-03-2025,Jharkhand,Sahebganj,816129,165,281
01-03-2025,Himachal Pradesh,Mandi,175039,31,41
01-03-2025,Gujarat,Mahisagar,388265,121,84
01-03-2025,Rajasthan,Dausa,303503,408,473
01-03-2025,Punjab,Ludhiana,141112,80,112
01-03-2025,Karnataka,Tumkur,572223,19,55
01-03-2025,Haryana,Fatehabad,125113,77,99
01-03-2025,Rajasthan,Nagaur,341515,26,47
01-03-2025,Tamil Nadu,Salem,636307,337,273
01-03-2025,Jharkhand,Purbi Singhbhum,831008,30,56
01-03-2025,Kerala,Palakkad,678592,119,71
01-03-2025,Andhra Pradesh,West Godavari,534330,78,56
01-03-2025,Delhi,Shahdara,110095,71,114
01-03-2025,West Bengal,North 24 Parganas,700131,32,74
01-03-2025,Gujarat,Rajkot,363660,11,74
01-03-2025,Tamil Nadu,Vellore,635804,94,77
01-03-2025,Gujarat,Mahesana,382865,100,100
01-03-2025,Punjab,Jalandhar,144006,33,49
01-03-2025,Kerala,Palakkad,678611,39,56
01-03-2025,Mizoram,Lunglei,796710,70,43
01-03-2025,Tamil Nadu,Thoothukkudi,628616,24,115
01-03-2025,West Bengal,Murshidabad,742171,50,92
01-03-2025,Maharashtra,Chandrapur,442402,17,137
01-03-2025,Madhya Pradesh,Indore,454773,30,27
01-03-2025,Gujarat,Devbhumi Dwarka,361306,92,46
01-03-2025,Karnataka,Tumkur,572124,25,48
01-03-2025,Kerala,Thiruvananthapuram,695610,19,25
01-03-2025,Chhattisgarh,Korba,495452,211,182
01-03-2025,Madhya Pradesh,Agar Malwa,465230,44,70
01-03-2025,Kerala,Thiruvananthapuram,695561,47,45
01-03-2025,Bihar,Madhepura,853204,111,117
01-03-2025,Tamil Nadu,Tiruchirappalli,621702,51,122
01-03-2025,Himachal Pradesh,Mandi,174402,11,40
01-03-2025,Telangana,Karimnagar,505327,93,137
01-03-2025,Uttarakhand,Dehradun,248195,24,24
01-03-2025,Rajasthan,Bhilwara,311204,126,130
01-03-2025,Kerala,Pathanamthitta,689699,25,54
01-03-2025,Telangana,Jagitial,505453,16,26
01-03-2025,Maharashtra,Amravati,442302,14,101
01-03-2025,Punjab,Rupnagar,140112,53,100
01-03-2025,Haryana,Fatehabad,125112,83,74
01-03-2025,Tamil Nadu,Tiruppur,638459,13,22
01-03-2025,Rajasthan,Rajsamand,305925,34,42
01-03-2025,West Bengal,North 24 Parganas,743428,77,112
01-03-2025,Manipur,Imphal West,795136,88,107
01-03-2025,Himachal Pradesh,Solan,173234,26,57
01-03-2025,Odisha,JAJPUR,755036,20,40
01-03-2025,Telangana,Suryapet,508213,65,124
01-03-2025,Telangana,Nirmal,504103,53,100
01-03-2025,Kerala,Palakkad,678505,38,62
01-03-2025,Andhra Pradesh,Guntur,522619,83,43
01-03-2025,Tamil Nadu,Viluppuram,604101,47,42
01-03-2025,Maharashtra,Ahmadnagar,414307,20,78
01-03-2025,Kerala,Pathanamthitta,691524,18,44
01-03-2025,Himachal Pradesh,Mandi,175019,13,29
01-03-2025,Uttar Pradesh,Mathura,281302,17,5
01-03-2025,Andhra Pradesh,Ananthapuramu,515621,122,12
01-03-2025,Himachal Pradesh,Shimla,173217,14,24
01-03-2025,Assam,Karimganj,788781,10,13
01-03-2025,Rajasthan,Jodhpur,342013,40,85
01-03-2025,Rajasthan,Jalor,343048,30,37
01-03-2025,Tamil Nadu,Thanjavur,614630,10,10
01-03-2025,Telangana,Vikarabad,501142,63,42
01-03-2025,Gujarat,Surat,396510,24,23
01-03-2025,Karnataka,Belagavi,591231,44,18
01-03-2025,West Bengal,Purba Bardhaman,713424,19,31
01-03-2025,Andhra Pradesh,Eluru,521201,20,26
01-03-2025,Telangana,Medchal?malkajgiri,501301,15,16
01-03-2025,Uttarakhand,Udham Singh Nagar,263145,20,27
01-03-2025,Gujarat,Navsari,396466,12,21
01-03-2025,Tamil Nadu,Chengalpattu,603001,10,6
01-03-2025,Telangana,Adilabad,504218,25,8
01-03-2025,Kerala,Kottayam,686537,23,32
01-03-2025,Tamil Nadu,Thanjavur,614614,124,252
01-03-2025,Gujarat,Bhavnagar,364720,97,327
01-03-2025,Uttar Pradesh,Kheri,262804,2447,543
01-03-2025,Uttar Pradesh,Meerut,250501,1091,276
01-03-2025,Kerala,Thrissur,680666,252,126
01-03-2025,Haryana,Ambala,134203,335,806
01-03-2025,Uttar Pradesh,Mau,275102,230,137
01-03-2025,Tamil Nadu,Thanjavur,614625,349,442
01-03-2025,Assam,Barpeta,781301,102,19
01-03-2025,Odisha,Ganjam,761140,49,122
01-03-2025,Rajasthan,Jaipur,302013,243,396
01-03-2025,Madhya Pradesh,Ratlam,457226,639,339
01-03-2025,Chhattisgarh,Raigarh,496450,110,434
01-03-2025,Andhra Pradesh,Visakhapatnam,531026,275,85
01-03-2025,West Bengal,Hooghly,712409,178,275
01-03-2025,Kerala,Kollam,690519,105,99
01-03-2025,Madhya Pradesh,Hoshangabad,461661,421,455
01-03-2025,Tamil Nadu,Chennai,600012,955,1302
01-03-2025,Odisha,Nabarangapur,764059,489,688
01-03-2025,Gujarat,The Dangs,394716,231,325
01-03-2025,Bihar,Madhubani,847234,496,503
01-03-2025,Tamil Nadu,Tiruchirappalli,621651,52,117
01-03-2025,Andhra Pradesh,Guntur,522235,110,77
01-03-2025,Uttar Pradesh,Pratapgarh,230202,229,243
01-03-2025,Uttar Pradesh,Kannauj,209725,300,95
01-03-2025,Gujarat,Jamnagar,361315,69,226
01-03-2025,Uttar Pradesh,Hardoi,241402,746,278
01-03-2025,Madhya Pradesh,Anuppur,484116,59,112
01-03-2025,Bihar,Rohtas,802217,165,411
01-03-2025,Bihar,Darbhanga,847428,152,198
01-03-2025,Madhya Pradesh,Neemuch,458330,123,85
01-03-2025,Assam,Udalguri,784507,119,81
01-03-2025,West Bengal,Purba Medinipur,721154,67,134
01-03-2025,Chhattisgarh,Koriya,497446,17,17
01-03-2025,Tamil Nadu,Tiruvallur,631210,207,102
01-03-2025,Bihar,Sitamarhi,843318,276,425
01-03-2025,Bihar,Saharsa,852121,47,68
01-03-2025,Odisha,Jagatsinghapur,754132,86,199
01-03-2025,Andhra Pradesh,Rangareddi,500018,134,572
01-03-2025,Maharashtra,Nandurbar,425432,476,876
01-03-2025,Madhya Pradesh,Shivpuri,473990,623,493
01-03-2025,Telangana,Peddapalli,505186,17,46
01-03-2025,Rajasthan,Jodhpur,342308,310,253
01-03-2025,Rajasthan,Alwar,301410,238,426
01-03-2025,Madhya Pradesh,Hoshangabad,461771,299,595
01-03-2025,Chhattisgarh,Raigarh,496440,78,464
01-03-2025,Telangana,Nizamabad,503187,188,326
01-03-2025,Punjab,Fazilka,152117,108,217
01-03-2025,Telangana,Wanaparthy,509380,33,30
01-03-2025,Uttar Pradesh,Sitapur,261402,151,74
01-03-2025,Uttarakhand,Tehri Garhwal,249132,49,56
01-03-2025,Kerala,Thiruvananthapuram,695504,92,134
01-03-2025,West Bengal,South 24 Parganas,700061,85,139
01-03-2025,Uttar Pradesh,Rampur,244921,1315,605
01-03-2025,Rajasthan,Banswara,327601,345,492
01-03-2025,West Bengal,East Midnapore,721449,21,31
01-03-2025,Karnataka,Yadgir,585221,207,206
01-03-2025,Andhra Pradesh,Guntur,522212,321,233
01-03-2025,Gujarat,Anand,388370,34,51
01-03-2025,Maharashtra,Yavatmal,445303,226,536
01-03-2025,Rajasthan,Jodhpur,342802,136,307
01-03-2025,Maharashtra,Palghar,421303,438,299
01-03-2025,Uttar Pradesh,Chandauli,232109,559,236
01-03-2025,West Bengal,Murshidabad,742188,26,51
01-03-2025,Rajasthan,Nagaur,341026,107,205
01-03-2025,Andhra Pradesh,Rangareddi,500078,16,102
01-03-2025,Maharashtra,Jalgaon,425504,75,387
01-03-2025,Chhattisgarh,Janjgir-champa,495695,118,354
01-03-2025,Tamil Nadu,Thiruvarur,614102,131,40
01-03-2025,Orissa,Balangir,767002,38,244
01-03-2025,Tamil Nadu,Ramanathapuram,623523,189,172
01-03-2025,Uttar Pradesh,Gorakhpur,273408,163,245
01-03-2025,Andhra Pradesh,Visakhapatnam,530004,128,255
01-03-2025,West Bengal,South 24 Parganas,743368,346,505
01-03-2025,Kerala,Thrissur,680663,45,51
01-03-2025,Karnataka,Belagavi,591311,143,58
01-03-2025,Bihar,Siwan,841235,133,208
01-03-2025,Maharashtra,Sangli,415407,115,288
01-03-2025,Karnataka,Tumkur,572132,96,181
01-03-2025,Tamil Nadu,Madurai,625106,465,417
01-03-2025,Karnataka,Kalaburagi,585313,116,93
01-03-2025,Chhattisgarh,Surajpur,497231,79,446
01-03-2025,Maharashtra,Nagpur,441502,71,133
01-03-2025,Odisha,Cuttack,754007,65,161
01-03-2025,Tamil Nadu,Chengalpattu,603101,28,7
01-03-2025,Tamil Nadu,Vellore,632319,70,62
01-03-2025,Tamil Nadu,Tenkasi,627862,29,18
01-03-2025,Tamil Nadu,Tiruvannamalai,606603,355,125
01-03-2025,Odisha,Ganjam,760004,26,39
01-03-2025,Gujarat,Anand,388470,14,42
01-03-2025,Gujarat,Sabarkantha,383210,51,92
01-03-2025,Maharashtra,Nandurbar,425410,66,193
01-03-2025,Tamil Nadu,Coimbatore,641026,176,361
01-03-2025,Punjab,Jalandhar,144101,84,204
01-03-2025,Bihar,Begusarai,851113,146,124
01-03-2025,Uttar Pradesh,Muzaffarnagar,251319,215,100
01-03-2025,Maharashtra,Amravati,444810,27,161
01-03-2025,Rajasthan,Ganganagar,335041,184,522
01-03-2025,Uttarakhand,Haridwar,246763,54,89
01-03-2025,Uttarakhand,Dehradun,248140,284,426
01-03-2025,Bihar,Nalanda,811101,82,178
01-03-2025,Manipur,Imphal East,795138,15,81
01-03-2025,Tamil Nadu,Thoothukkudi,628101,70,57
01-03-2025,Tamil Nadu,Thanjavur,614704,78,23
01-03-2025,West Bengal,Maldah,732205,32,86
01-03-2025,Rajasthan,Sikar,332317,68,118
01-03-2025,West Bengal,Dakshin Dinajpur,733124,220,297
01-03-2025,Karnataka,Vijayanagara,583126,20,103
01-03-2025,West Bengal,South 24 Parganas,743378,71,147
01-03-2025,Rajasthan,Kota,326530,88,88
01-03-2025,Andhra Pradesh,Anantapur,515144,33,54
01-03-2025,Uttar Pradesh,Gonda,271003,65,33
01-03-2025,Chhattisgarh,Baloda Bazar,493228,152,542
01-03-2025,Telangana,Nalgonda,508101,84,49
01-03-2025,Tamil Nadu,Tiruchirappalli,621216,95,206
01-03-2025,Odisha,Khorda,751017,70,96
01-03-2025,Jammu and Kashmir,Jammu,181152,15,56
01-03-2025,Telangana,Mahabubnagar,509406,66,149
01-03-2025,West Bengal,North 24 Parganas,743249,63,70
01-03-2025,Haryana,Sonipat,131023,132,203
01-03-2025,Karnataka,Bengaluru,562149,42,61
01-03-2025,Kerala,Kannur,670675,22,60
01-03-2025,Kerala,Palakkad,678003,24,27
01-03-2025,Gujarat,Junagadh,362150,57,201
01-03-2025,Tamil Nadu,Nagapattinam,611001,108,165
01-03-2025,Himachal Pradesh,Kullu,175131,63,75
01-03-2025,Assam,Sonitpur,784507,58,8
01-03-2025,West Bengal,North 24 Parganas,743405,26,28
01-03-2025,Andhra Pradesh,Krishna,521457,38,13
01-03-2025,West Bengal,Maldah,732207,19,116
01-03-2025,Odisha,Kandhamal,762012,94,187
01-03-2025,Telangana,Khammam,507211,33,14
01-03-2025,Himachal Pradesh,Shimla,171221,19,50
01-03-2025,West Bengal,North 24 Parganas,700106,15,21
01-03-2025,Bihar,Samastipur,848102,130,159
01-03-2025,Andhra Pradesh,Nizamabad,503003,17,88
01-03-2025,Kerala,Malappuram,679580,27,32
01-03-2025,Tamil Nadu,Theni,625547,10,47
01-03-2025,Telangana,Mancherial,504303,13,15
01-03-2025,Tamil Nadu,Karur,638151,30,8
01-03-2025,Andhra Pradesh,Anantapur,515211,22,22
01-03-2025,Tamil Nadu,Virudhunagar,626108,32,60
01-03-2025,Kerala,Pathanamthitta,689548,22,32
01-03-2025,Jammu and Kashmir,Pulwama,191103,43,103
01-03-2025,Telangana,Peddapalli,505184,23,41
01-03-2025,Telangana,Sangareddy,502210,32,21
01-03-2025,Maharashtra,Sindhudurg,416613,17,62
01-03-2025,Karnataka,Belagavi,591131,20,14
01-03-2025,Kerala,Idukki,686514,16,28
01-03-2025,Karnataka,Belagavi,591238,15,21
01-03-2025,Telangana,Kamareddy,503145,15,26
01-03-2025,Rajasthan,Hanumangarh,335062,17,33
01-03-2025,Karnataka,Dakshina Kannada,574224,22,22
01-03-2025,Goa,North Goa,403102,14,9
01-03-2025,Tamil Nadu,Virudhunagar,626116,13,30
01-03-2025,Karnataka,Bengaluru,560077,204,365
01-03-2025,Jharkhand,West Singhbhum,833201,1778,1169
01-03-2025,Gujarat,Bhavnagar,364240,320,415
01-03-2025,Rajasthan,Udaipur,313602,166,238
01-03-2025,Uttar Pradesh,Rae Bareli,229306,575,249
01-03-2025,Andhra Pradesh,Chittoor,517235,48,12
01-03-2025,Odisha,Kendujhar,758034,263,527
01-03-2025,Kerala,Thiruvananthapuram,695542,65,157
01-03-2025,Gujarat,Rajkot,360060,30,58
01-03-2025,Tamil Nadu,Nagapattinam,614714,106,155
01-03-2025,Delhi,South West Delhi,110061,284,222
01-03-2025,Punjab,Gurdaspur,143604,322,735
01-03-2025,Bihar,Muzaffarpur,843125,627,837
01-03-2025,Gujarat,Jamnagar,361335,78,160
01-03-2025,Telangana,Mahabubnagar,509324,132,201
01-03-2025,Telangana,Vikarabad,501501,38,52
01-03-2025,Tamil Nadu,Thanjavur,613004,150,189
01-03-2025,Mizoram,Lunglei,796701,2050,521
01-03-2025,Andaman and Nicobar Islands,South Andaman,744103,199,81
01-03-2025,Rajasthan,Dausa,303507,122,181
01-03-2025,Tripura,West Tripura,799181,124,332
01-03-2025,Uttar Pradesh,Fatehpur,212662,55,48
01-03-2025,Uttar Pradesh,Muzaffarnagar,251309,1546,383
01-03-2025,Maharashtra,Nanded,431605,473,848
01-03-2025,Uttar Pradesh,Rae Bareli,229203,237,121
01-03-2025,Andhra Pradesh,Krishna,521260,48,92
01-03-2025,Jharkhand,West Singhbhum,833218,753,436
01-03-2025,Odisha,Baleswar,756047,190,252
01-03-2025,West Bengal,South 24 Parganas,743349,317,410
01-03-2025,Kerala,Kannur,670621,40,108
01-03-2025,Uttar Pradesh,Varanasi,221001,1199,1106
01-03-2025,Maharashtra,Mumbai,400014,31,146
01-03-2025,Rajasthan,Udaipur,313701,495,508
01-03-2025,Jharkhand,Palamau,822113,84,388
01-03-2025,Mizoram,Mamit,796501,113,19
01-03-2025,Madhya Pradesh,Bhind,477116,441,450
01-03-2025,Odisha,Jajapur,755014,89,179
01-03-2025,Uttar Pradesh,Basti,272128,146,97
01-03-2025,Tamil Nadu,Kancheepuram,600088,230,238
01-03-2025,Gujarat,Vadodara,391770,225,251
01-03-2025,Maharashtra,Aurangabad,431007,615,751
01-03-2025,Madhya Pradesh,Indore,452014,37,51
01-03-2025,Uttar Pradesh,Meerut,250404,608,209
01-03-2025,Uttar Pradesh,Sitapur,261206,1044,202
01-03-2025,Tamil Nadu,Ramanathapuram,623601,272,110
01-03-2025,Tamil Nadu,Vellore,631052,93,78
01-03-2025,Haryana,Fatehabad,125111,317,440
01-03-2025,Odisha,Kandhamal,762019,76,222
01-03-2025,Gujarat,Porbandar,360550,133,217
01-03-2025,Maharashtra,Hingoli,431702,259,590
01-03-2025,Haryana,Ambala,134007,72,153
01-03-2025,Andhra Pradesh,Guntur,522236,152,71
01-03-2025,West Bengal,Malda,732125,586,727
01-03-2025,Tamil Nadu,Dindigul,624001,391,643
01-03-2025,Tripura,South Tripura,799125,162,334
01-03-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,59,164
01-03-2025,Uttar Pradesh,Etah,207122,235,86
01-03-2025,Karnataka,Udupi,576102,42,51
01-03-2025,Uttar Pradesh,Gorakhpur,273005,109,202
01-03-2025,Rajasthan,Ganganagar,335027,88,184
01-03-2025,Uttar Pradesh,Shrawasti,271835,370,356
01-03-2025,Kerala,Palakkad,679522,45,81
01-03-2025,Tamil Nadu,Nagapattinam,611103,42,92
01-03-2025,Assam,Sonitpur,784110,235,90
01-03-2025,Odisha,Balangir,767040,199,568
01-03-2025,Kerala,Kozhikode,673586,138,184
01-03-2025,Haryana,Ambala,133102,66,135
01-03-2025,Tamil Nadu,Theni,625534,282,358
01-03-2025,Bihar,Banka,814131,404,307
01-03-2025,Maharashtra,Osmanabad,413624,79,134
01-03-2025,Odisha,Kandhamal,762029,92,293
01-03-2025,West Bengal,Purba Medinipur,721439,66,73
01-03-2025,Rajasthan,Tonk,304804,128,232
01-03-2025,Andhra Pradesh,Cuddapah,516289,178,69
01-03-2025,West Bengal,Nadia,741181,45,39
01-03-2025,Odisha,Ganjam,761124,87,168
01-03-2025,Madhya Pradesh,Alirajpur,457885,40,119
01-03-2025,Tamil Nadu,Thoothukkudi,628501,520,465
01-03-2025,Gujarat,Gandhinagar,382855,81,189
01-03-2025,Rajasthan,Rajsamand,313332,243,160
01-03-2025,West Bengal,Howrah,711401,306,556
01-03-2025,Karnataka,Bangalore,560079,116,530
01-03-2025,Punjab,Hoshiarpur,144520,29,105
01-03-2025,Andhra Pradesh,West Godavari,534342,210,75
01-03-2025,Rajasthan,Jhunjhunun,333501,84,140
01-03-2025,Telangana,Khammam,507117,107,24
01-03-2025,Maharashtra,Nagpur,440001,86,271
01-03-2025,Jharkhand,East Singhbhum,832304,216,303
01-03-2025,Karnataka,Kolar,563129,43,130
01-03-2025,Karnataka,Bijapur,586201,32,66
01-03-2025,Karnataka,Belagavi,591217,56,24
01-03-2025,West Bengal,Purba Medinipur,721456,102,54
01-03-2025,Gujarat,Amreli,365650,74,101
01-03-2025,Andhra Pradesh,Visakhapatnam,530009,40,92
01-03-2025,Chandigarh,Chandigarh,160047,417,419
01-03-2025,Odisha,Malkangiri,764086,207,146
01-03-2025,Telangana,Jagitial,505325,67,45
01-03-2025,West Bengal,Paschim Medinipur,721131,33,54
01-03-2025,Kerala,Kozhikode,673105,51,90
01-03-2025,Madhya Pradesh,Damoh,470771,190,207
01-03-2025,Uttar Pradesh,Ghaziabad,245301,77,45
01-03-2025,Tamil Nadu,Tenkasi,627758,45,6
01-03-2025,Karnataka,Mandya,571429,45,88
01-03-2025,Uttar Pradesh,Varanasi,221207,257,75
01-03-2025,Tamil Nadu,Tiruvallur,600055,397,225
01-03-2025,Odisha,Sundargarh,770012,18,89
01-03-2025,Kerala,Kozhikode,673661,122,123
01-03-2025,Tamil Nadu,Ariyalur,621802,215,197
01-03-2025,Telangana,Warangal,506001,166,135
01-03-2025,Andhra Pradesh,East Godavari,533407,184,69
01-03-2025,Maharashtra,Solapur,413213,267,348
01-03-2025,Andhra Pradesh,West Godavari,534112,208,134
01-03-2025,Karnataka,Hassan,573101,17,29
01-03-2025,Kerala,Thrissur,680508,81,46
01-03-2025,Chhattisgarh,Rajnandgaon,491558,88,420
01-03-2025,Uttar Pradesh,Saharanpur,247670,73,58
01-03-2025,Madhya Pradesh,Jabalpur,482011,72,67
01-03-2025,Tamil Nadu,Namakkal,637410,61,202
01-03-2025,Karnataka,Bijapur,586211,64,80
01-03-2025,Gujarat,Jamnagar,361004,180,191
01-03-2025,Kerala,Thiruvananthapuram,695104,70,86
01-03-2025,Bihar,Bhojpur,802157,45,98
01-03-2025,Kerala,Palakkad,678503,81,80
01-03-2025,Odisha,Kendrapara,754223,67,191
01-03-2025,Rajasthan,Sawai Madhopur,322026,74,109
01-03-2025,Karnataka,Bengaluru,560089,33,41
01-03-2025,Telangana,Karimnagar,505514,31,214
01-03-2025,Karnataka,Davangere,577224,75,107
01-03-2025,Uttar Pradesh,Kanpur Nagar,208012,189,260
01-03-2025,Nagaland,Peren,797110,167,352
01-03-2025,Andhra Pradesh,Hyderabad,500003,68,424
01-03-2025,Maharashtra,Aurangabad,431009,148,217
01-03-2025,Karnataka,Bijapur,586127,81,74
01-03-2025,Kerala,Kannur,670662,32,74
01-03-2025,Andhra Pradesh,East Godavari,533228,107,50
01-03-2025,Karnataka,Belagavi,591309,69,59
01-03-2025,Tamil Nadu,Viluppuram,605103,65,120
01-03-2025,Uttarakhand,Dehradun,248141,28,62
01-03-2025,Kerala,Kannur,670594,77,103
01-03-2025,Andhra Pradesh,Guntur,522324,154,66
01-03-2025,Jammu and Kashmir,Rajouri,185203,75,105
01-03-2025,Gujarat,Anand,388480,63,86
01-03-2025,Tamil Nadu,Vellore,632101,118,102
01-03-2025,Telangana,Mahabubnagar,509103,128,78
01-03-2025,Maharashtra,Mumbai,400098,32,121
01-03-2025,Andhra Pradesh,Anantapur,515281,59,96
01-03-2025,Odisha,Baleshwar,756042,27,52
01-03-2025,Andhra Pradesh,Ananthapuramu,515766,179,31
01-03-2025,Kerala,Thiruvananthapuram,695302,22,26
01-03-2025,Kerala,Kozhikode,673503,17,91
01-03-2025,West Bengal,North 24 Parganas,743136,21,39
01-03-2025,West Bengal,North 24 Parganas,743222,77,76
01-03-2025,Punjab,Fatehgarh Sahib,141411,64,142
01-03-2025,Sikkim,East Sikkim,737138,14,2
01-03-2025,Madhya Pradesh,Niwari,472246,29,51
01-03-2025,Himachal Pradesh,Mandi,175028,48,61
01-03-2025,West Bengal,Paschim Bardhaman,713304,10,57
01-03-2025,Himachal Pradesh,Kinnaur,172107,29,60
01-03-2025,Tamil Nadu,Nagapattinam,610207,42,60
01-03-2025,Karnataka,Mysore,570018,17,54
01-03-2025,Karnataka,Chamrajanagar,571316,14,35
01-03-2025,West Bengal,Barddhaman,713364,11,22
01-03-2025,Karnataka,Kodagu,571253,36,56
01-03-2025,Kerala,Kollam,691532,75,96
01-03-2025,Maharashtra,Sangli,415406,46,75
01-03-2025,Odisha,Bhadrak,756138,40,97
01-03-2025,Karnataka,Belagavi,591228,15,9
01-03-2025,West Bengal,East Midnapore,721441,14,32
